4 57600 0.970000
4 86400 0.970000
4 115200 0.970000
4 172800 0.970000
4 230400 0.970000
4 345600 0.970000
4 460800 0.970000
4 691200 0.970000
4 921600 0.970000
4 1382400 0.970000
4 1843200 0.970000
4 2764800 0.875793
4 4147200 0.875793
4 5529600 0.875793
4 8294400 0.875793
5 30 0.970000
5 60 0.970000
5 120 0.970000
5 240 0.970000
5 300 0.970000
5 480 0.970000
5 600 0.970000
5 960 0.970000
5 1200 0.970000
5 1800 0.970000
5 1920 0.970000
5 2400 0.970000
5 2880 0.970000
5 3600 0.970000
5 4800 0.970000
5 7200 0.970000
5 9600 0.970000
5 14400 0.458635
5 19200 0.458635
5 28800 0.458635
5 38400 0.632549
5 43200 0.632549
5 57600 0.632549
5 86400 0.632549
5 115200 0.632549
5 172800 0.632549
5 230400 0.632549
5 345600 0.632549
5 460800 0.632549
5 691200 0.632549
5 921600 0.632549
5 1382400 0.621366
5 1843200 0.621366
5 2764800 0.621366
5 4147200 0.621366
5 5529600 0.000000
5 8294400 0.000000
6 30 0.481688
6 60 0.481688
6 120 0.481688
6 240 0.481688
6 300 0.481688
6 480 0.481688
6 600 0.481688
6 960 0.481688
6 1200 0.481688
6 1800 0.481688
6 1920 0.481688
6 2400 0.481688
6 2880 0.481688
6 3600 0.481688
6 4800 0.356317
6 7200 0.356317
6 9600 0.356317
6 14400 0.356317
6 19200 0.356317
6 28800 0.356317
6 38400 0.356317
6 43200 0.356317
6 57600 0.706191
6 86400 0.706191
6 115200 0.706191
6 172800 0.706191
6 230400 0.000000
6 345600 0.000000
6 460800 0.342892
6 691200 0.342892
6 921600 0.342892
6 1382400 0.342892
6 1843200 0.342892
6 2764800 0.342892
6 4147200 0.342892
6 5529600 0.000000
6 8294400 0.000000
7 30 0.634957
7 60 0.634957
7 120 0.634957
7 240 0.634957
7 300 0.634957
7 480 0.634957
7 600 0.634957
7 960 0.634957
7 1200 0.634957
7 1800 0.634957
7 1920 0.634957
7 2400 0.634957
7 2880 0.634957
7 3600 0.642327
7 4800 0.642327
7 7200 0.642327
7 9600 0.642327
7 14400 0.642327
7 19200 0.642327
7 28800 0.642327
7 38400 0.642327
7 43200 0.642327
7 57600 0.642327
7 86400 0.642327
7 115200 0.642327
7 172800 0.642327
7 230400 0.642327
7 345600 0.642327
7 460800 0.642327
7 691200 0.642327
7 921600 0.642327
7 1382400 0.642327
7 1843200 0.642327
7 2764800 0.642327
7 4147200 0.642327
7 5529600 0.642327
7 8294400 0.642327
8 30 0.888471
8 60 0.888471
8 120 0.888471
8 240 0.888471
8 300 0.888471
8 480 0.888471
8 600 0.888471
8 960 0.888471
8 1200 0.888471
8 1800 0.888471
8 1920 0.888471
8 2400 0.938010
8 2880 0.938010
8 3600 0.938010
8 4800 0.938010
8 7200 0.938010
8 9600 0.620551
8 14400 0.620551
8 19200 0.620551
8 28800 0.380020
8 38400 0.380020
8 43200 0.380020
8 57600 0.380020
8 86400 0.380020
8 115200 0.417333
8 172800 0.417333
8 230400 0.417333
8 345600 0.417333
8 460800 0.417333
8 691200 0.417333
8 921600 0.417333
8 1382400 0.417333
8 1843200 0.417333
8 2764800 0.417333
8 4147200 0.417333
8 5529600 0.417333
8 8294400 0.417333
9 30 0.395873
9 60 0.395873
9 120 0.395873
9 240 0.395873
9 300 0.395873
9 480 0.395873
9 600 0.395873
9 960 0.395873
9 1200 0.395873
9 1800 0.395873
9 1920 0.395873
9 2400 0.395873
9 2880 0.582331
9 3600 0.582331
9 4800 0.582331
9 7200 0.582331
9 9600 0.393149
9 14400 0.393149
9 19200 0.393149
9 28800 0.096097
9 38400 0.096097
9 43200 0.096097
9 57600 0.096097
9 86400 0.002735
9 115200 0.002735
9 172800 0.002735
9 230400 0.002735
9 345600 0.000000
9 460800 0.000000
9 691200 0.000000
9 921600 0.000000
9 1382400 0.000000
9 1843200 0.000000
9 2764800 0.000000
9 4147200 0.000000
9 5529600 0.000000
9 8294400 0.000000
10 30 0.867082
10 60 0.867082
10 120 0.867082
10 240 0.867082
10 300 0.867082
10 480 0.867082
10 600 0.867082
10 960 0.867082
10 1200 0.867082
10 1800 0.867082
10 1920 0.867082
10 2400 0.867082
10 2880 0.867082
10 3600 0.867082
10 4800 0.770512
10 7200 0.770512
10 9600 0.770512
10 14400 0.770512
10 19200 0.597333
10 28800 0.597333
10 38400 0.597333
10 43200 0.597333
10 57600 0.597333
10 86400 0.597333
10 115200 0.492583
10 172800 0.492583
10 230400 0.492583
10 345600 0.492583
10 460800 0.492583
10 691200 0.492583
10 921600 0.492583
10 1382400 0.230180
10 1843200 0.230180
10 2764800 0.230180
10 4147200 0.230180
10 5529600 0.230180
10 8294400 0.230180
11 30 0.970000
11 60 0.970000
11 120 0.970000
11 240 0.970000
11 300 0.970000
11 480 0.970000
11 600 0.970000
11 960 0.970000
11 1200 0.970000
11 1800 0.970000
11 1920 0.970000
11 2400 0.970000
11 2880 0.970000
11 3600 0.970000
11 4800 0.970000
11 7200 0.970000
11 9600 0.970000
11 14400 0.970000
11 19200 0.970000
11 28800 0.970000
11 38400 0.970000
11 43200 0.970000
11 57600 0.970000
11 86400 0.970000
11 115200 0.970000
11 172800 0.970000
11 230400 0.970000
11 345600 0.970000
11 460800 0.970000
11 691200 0.970000
11 921600 0.970000
11 1382400 0.970000
11 1843200 0.970000
11 2764800 0.970000
11 4147200 0.000000
11 5529600 0.000000
11 8294400 0.000000
12 30 0.931833
12 60 0.931833
12 120 0.931833
12 240 0.931833
12 300 0.931833
12 480 0.931833
12 600 0.931833
12 960 0.832850
12 1200 0.832850
12 1800 0.832850
12 1920 0.832850
12 2400 0.832850
12 2880 0.832850
12 3600 0.832850
12 4800 0.832850
12 7200 0.832850
12 9600 0.832850
12 14400 0.646997
12 19200 0.646997
12 28800 0.646997
12 38400 0.646997
12 43200 0.646997
12 57600 0.646997
12 86400 0.646997
12 115200 0.646997
12 172800 0.646997
12 230400 0.646997
12 345600 0.447016
12 460800 0.447016
12 691200 0.447016
12 921600 0.447016
12 1382400 0.447016
12 1843200 0.447016
12 2764800 0.447016
12 4147200 0.447016
12 5529600 0.035020
12 8294400 0.035020
13 30 0.590024
13 60 0.590024
13 120 0.590024
13 240 0.590024
13 300 0.590024
13 480 0.590024
13 600 0.590024
13 960 0.590024
13 1200 0.590024
13 1800 0.590024
13 1920 0.590024
13 2400 0.590024
13 2880 0.590024
13 3600 0.462992
13 4800 0.462992
13 7200 0.462992
13 9600 0.462992
13 14400 0.462992
13 19200 0.211154
13 28800 0.211154
13 38400 0.211154
13 43200 0.211154
13 57600 0.211154
13 86400 0.624749
13 115200 0.624749
13 172800 0.624749
13 230400 0.624749
13 345600 0.624749
13 460800 0.624749
13 691200 0.624749
13 921600 0.366303
13 1382400 0.366303
13 1843200 0.366303
13 2764800 0.366303
13 4147200 0.366303
13 5529600 0.366303
13 8294400 0.366303
14 30 0.696766
14 60 0.696766
14 120 0.696766
14 240 0.696766
14 300 0.696766
14 480 0.696766
14 600 0.696766
14 960 0.696766
14 1200 0.696766
14 1800 0.696766
14 1920 0.696766
14 2400 0.696766
14 2880 0.696766
14 3600 0.696766
14 4800 0.696766
14 7200 0.696766
14 9600 0.696766
14 14400 0.696766
14 19200 0.696766
14 28800 0.696766
14 38400 0.696766
14 43200 0.696766
14 57600 0.206789
14 86400 0.206789
14 115200 0.206789
14 172800 0.206789
14 230400 0.206789
14 345600 0.427186
14 460800 0.427186
14 691200 0.427186
14 921600 0.202969
14 1382400 0.202969
14 1843200 0.202969
14 2764800 0.000000
14 4147200 0.000000
14 5529600 0.000000
14 8294400 0.000000
15 30 0.970000
15 60 0.970000
15 120 0.970000
15 240 0.970000
15 300 0.970000
15 480 0.970000
15 600 0.970000
15 960 0.970000
15 1200 0.970000
15 1800 0.970000
15 1920 0.970000
15 2400 0.970000
15 2880 0.970000
15 3600 0.970000
15 4800 0.970000
15 7200 0.970000
15 9600 0.970000
15 14400 0.938056
15 19200 0.938056
15 28800 0.938056
15 38400 0.938056
15 43200 0.938056
15 57600 0.938056
15 86400 0.938056
15 115200 0.938056
15 172800 0.938056
15 230400 0.938056
15 345600 0.938056
15 460800 0.938056
15 691200 0.938056
15 921600 0.938056
15 1382400 0.000000
15 1843200 0.000000
15 2764800 0.000000
15 4147200 0.000000
15 5529600 0.000000
15 8294400 0.000000
16 30 0.970000
16 60 0.970000
16 120 0.970000
16 240 0.970000
16 300 0.970000
16 480 0.970000
16 600 0.970000
16 960 0.970000
16 1200 0.970000
16 1800 0.970000
16 1920 0.970000
16 2400 0.970000
16 2880 0.640700
16 3600 0.640700
16 4800 0.640700
16 7200 0.640700
16 9600 0.640700
16 14400 0.640700
16 19200 0.640700
16 28800 0.640700
16 38400 0.640700
16 43200 0.640700
16 57600 0.640700
16 86400 0.722908
16 115200 0.722908
16 172800 0.654875
16 230400 0.654875
16 345600 0.654875
16 460800 0.654875
16 691200 0.654875
16 921600 0.640883
16 1382400 0.640883
16 1843200 0.640883
16 2764800 0.640883
16 4147200 0.640883
16 5529600 0.640883
16 8294400 0.640883
17 30 0.594599
17 60 0.594599
17 120 0.594599
17 240 0.594599
17 300 0.594599
17 480 0.162397
17 600 0.162397
17 960 0.162397
17 1200 0.162397
17 1800 0.162397
17 1920 0.162397
17 2400 0.162397
17 2880 0.162397
17 3600 0.162397
17 4800 0.162397
17 7200 0.162397
17 9600 0.054118
17 14400 0.054118
17 19200 0.054118
17 28800 0.054118
17 38400 0.054118
17 43200 0.054118
17 57600 0.054118
17 86400 0.054118
17 115200 0.459905
17 172800 0.459905
17 230400 0.459905
17 345600 0.459905
17 460800 0.459905
17 691200 0.627242
17 921600 0.627242
17 1382400 0.627242
17 1843200 0.627242
17 2764800 0.627242
17 4147200 0.627242
17 5529600 0.000000
17 8294400 0.000000
18 30 0.879553
18 60 0.879553
18 120 0.879553
18 240 0.879553
18 300 0.879553
18 480 0.879553
18 600 0.879553
18 960 0.879553
18 1200 0.879553
18 1800 0.970000
18 1920 0.970000
18 2400 0.970000
18 2880 0.970000
18 3600 0.970000
18 4800 0.970000
18 7200 0.970000
18 9600 0.970000
18 14400 0.194281
18 19200 0.194281
18 28800 0.024448
18 38400 0.024448
18 43200 0.024448
18 57600 0.024448
18 86400 0.024448
18 115200 0.024448
18 172800 0.038619
18 230400 0.038619
18 345600 0.038619
18 460800 0.038619
18 691200 0.038619
18 921600 0.038619
18 1382400 0.038619
18 1843200 0.038619
18 2764800 0.038619
18 4147200 0.038619
18 5529600 0.000000
18 8294400 0.000000
19 30 0.970000
19 60 0.970000
19 120 0.970000
19 240 0.970000
19 300 0.970000
19 480 0.970000
19 600 0.970000
19 960 0.970000
19 1200 0.970000
19 1800 0.970000
19 1920 0.970000
19 2400 0.970000
19 2880 0.970000
19 3600 0.970000
19 4800 0.590914
19 7200 0.590914
19 9600 0.590914
19 14400 0.590914
19 19200 0.590914
19 28800 0.590914
19 38400 0.590914
19 43200 0.590914
19 57600 0.590914
19 86400 0.590914
19 115200 0.790357
19 172800 0.790357
19 230400 0.790357
19 345600 0.473114
19 460800 0.473114
19 691200 0.473114
19 921600 0.473114
19 1382400 0.473114
19 1843200 0.473114
19 2764800 0.223283
19 4147200 0.223283
19 5529600 0.223283
19 8294400 0.223283
20 30 0.970000
20 60 0.970000
20 120 0.970000
20 240 0.970000
20 300 0.970000
20 480 0.970000
20 600 0.970000
20 960 0.970000
20 1200 0.970000
20 1800 0.970000
20 1920 0.970000
20 2400 0.970000
20 2880 0.970000
20 3600 0.970000
20 4800 0.970000
20 7200 0.970000
20 9600 0.970000
20 14400 0.928607
20 19200 0.928607
20 28800 0.928607
20 38400 0.928607
20 43200 0.928607
20 57600 0.928607
20 86400 0.970000
20 115200 0.970000
20 172800 0.970000
20 230400 0.970000
20 345600 0.970000
20 460800 0.970000
20 691200 0.970000
20 921600 0.970000
20 1382400 0.970000
20 1843200 0.970000
20 2764800 0.970000
20 4147200 0.970000
20 5529600 0.970000
20 8294400 0.970000
